Text,X,A1: NC,X,A2: NC,X,A3: NC,X,A4: NC,X,A5: NC,X,A6: NC,X,A7: NC,X,A8: NC,X,A9: NC,X,A10: NC,X,A11: NC,X,A12: NC,X,B1: BT,X,B2: BT,X,B3: BT,X,B4: BT,X,B5: BT,X,B6: BT,X,B7: BT,X,B8: BT,X,B9: BT,X,B10: BT,X,B11: BT,X,B12: BT,X,C1: CT,X,C2: CT,X,C3: CT,X,C4: CT,X,C5: CT,X,C6: CT,X,C7: CT,X,C8: CT,X,C9: CT,X,C10: CT,X,C11: CT,X,C12: CT,X,D1: DT,X,D2: DT,X,D3: DT,X,D4: DT,X,D5: DT,X,D6: DT,X,D7: DT,X,D8: DT,X,D9: DT,X,D10: DT,X,D11: DT,X,D12: DT,X,E1: ET,X,E2: ET,X,E3: ET,X,E4: ET,X,E5: ET,X,E6: ET,X,E7: ET,X,E8: ET,X,E9: ET,X,E10: ET,X,E11: ET,X,E12: ET,X,F1: FT,X,F2: FT,X,F3: FT,X,F4: FT,X,F5: FT,X,F6: FT,X,F7: FT,X,F8: FT,X,F9: FT,X,F10: FT,X,F11: FT,X,F12: FT,X,G1: GT,X,G2: GT,X,G3: GT,X,G4: GT,X,G5: GT,X,G6: GT,X,G7: GT,X,G8: GT,X,G9: GT,X,G10: GT,X,G11: GT,X,G12: GT,X,H1: HT,X,H2: HT,X,H3: HT,X,H4: HT,X,H5: HT,X,H6: HT,X,H7: HT,X,H8: HT,X,H9: HT,X,H10: HT,X,H11: HT,X,H12: HT
35.44,35.44,84.32418327,35.44,84.16419037,35.44,83.38833995,35.44,82.92207546,35.44,82.66317679,35.44,82.40812704,35.44,83.07697534,35.44,82.031943,35.44,84.91999915,35.44,86.24876352,35.44,87.57061732,35.44,89.41710128,35.44,84.49650052,35.44,83.31834001,35.44,82.30044455,35.44,81.71793469,35.44,81.51107915,35.44,81.57649633,35.44,82.0131649,35.44,82.78813085,35.44,83.87505429,35.44,85.13937829,35.44,87.17660769,35.44,88.77554537,35.44,83.04708784,35.44,82.44528474,35.44,81.46236981,35.44,80.92412261,35.44,80.68620836,35.44,80.78418106,35.44,81.24307815,35.44,82.06310376,35.44,83.21895799,35.44,84.72324705,35.44,86.57598065,35.44,71.33997307,35.44,82.98206429,35.44,81.86572961,35.44,80.97105328,35.44,80.42215835,35.44,80.21667812,35.44,80.189896,35.44,80.85105617,35.44,81.690895,35.44,82.31793968,35.44,84.38182971,35.44,86.3011031,35.44,88.35595398,35.44,82.84159789,35.44,81.64667122,35.44,80.78948791,35.44,80.27552005,35.44,80.09998564,35.44,80.27538398,35.44,80.75405542,35.44,81.67152401,35.44,82.89225599,35.44,84.46143252,35.44,86.37099612,35.44,88.3724966,35.44,82.24413941,35.44,81.80323314,35.44,80.96575128,35.44,80.47670911,35.44,80.33611636,35.44,80.22370533,35.44,81.10024505,35.44,81.98458953,35.44,83.25038118,35.44,84.85975761,35.44,86.8098127,35.44,88.9366949,35.44,82.83918745,35.44,82.27952816,35.44,81.48730036,35.44,81.03070679,35.44,80.92757789,35.44,81.1653512,35.44,81.75407184,35.44,82.69124674,35.44,83.9794613,35.44,85.61356418,35.44,87.59339986,35.44,89.77628589,35.44,82.93334037,35.44,82.84233657,35.44,82.33601797,35.44,81.85856632,35.44,81.86683763,35.44,82.09364247,35.44,82.70931532,35.44,83.73034046,35.44,85.04575022,35.44,86.62867985,35.44,88.24196353,35.44,90.09996512
35.78,35.78,83.89363342,35.78,84.01155071,35.78,83.29992489,35.78,82.89111775,35.78,82.66831056,35.78,82.32836384,35.78,83.05114071,35.78,81.89599074,35.78,84.88304394,35.78,86.1601458,35.78,87.37593145,35.78,89.06607923,35.78,84.36490397,35.78,83.30796493,35.78,82.27482517,35.78,81.69505789,35.78,81.53134545,35.78,81.58663893,35.78,82.03610319,35.78,82.80871467,35.78,83.88287125,35.78,85.13666964,35.78,87.16306008,35.78,88.4560573,35.78,82.85960897,35.78,82.46834019,35.78,81.45222839,35.78,80.93921188,35.78,80.70877297,35.78,80.79925011,35.78,81.26327782,35.78,82.08350732,35.78,83.24223496,35.78,84.74694665,35.78,86.60019923,35.78,70.58259076,35.78,82.9019577,35.78,81.87082066,35.78,80.97860514,35.78,80.44465245,35.78,80.23911627,35.78,80.19984453,35.78,80.87367149,35.78,81.71374344,35.78,82.30493399,35.78,84.40280977,35.78,86.32524361,35.78,88.19911642,35.78,82.81841716,35.78,81.63905957,35.78,80.79953205,35.78,80.29547916,35.78,80.12238992,35.78,80.29783672,35.78,80.76911213,35.78,81.69436763,35.78,82.91544201,35.78,84.4850573,35.78,86.36294526,35.78,88.23471812,35.78,82.08666694,35.78,81.82611923,35.78,80.98336888,35.78,80.49921678,35.78,80.35609053,35.78,80.23614622,35.78,81.12293204,35.78,81.99987928,35.78,83.26590786,35.78,84.88085651,35.78,86.83408942,35.78,88.81759642,35.78,82.62902424,35.78,82.28720119,35.78,81.49996306,35.78,81.04833568,35.78,80.945186,35.78,81.18804953,35.78,81.77693598,35.78,82.71180647,35.78,84.00034133,35.78,85.63485049,35.78,87.61517842,35.78,89.67008328,35.78,82.55338763,35.78,82.72085759,35.78,82.3181072,35.78,81.80762812,35.78,81.88719239,35.78,82.06556063,35.78,82.68101712,35.78,83.75115854,35.78,85.06425099,35.78,86.56130179,35.78,87.9937212,35.78,89.71762352
36.07,36.07,83.35994925,36.07,83.75667062,36.07,83.12852764,36.07,82.77771153,36.07,82.59895996,36.07,82.20768152,36.07,82.95303211,36.07,81.67503276,36.07,84.79332474,36.07,85.98307091,36.07,87.0994542,36.07,88.6230948,36.07,84.15453889,36.07,83.23287633,36.07,82.18782455,36.07,81.57567989,36.07,81.51107915,36.07,81.56129501,36.07,82.01571141,36.07,82.78042327,36.07,83.8437769,36.07,85.08368548,36.07,87.07366833,36.07,88.05094594,36.07,82.63093716,36.07,82.43504037,36.07,81.39147082,36.07,80.91406777,36.07,80.68871114,36.07,80.76661304,36.07,81.23297958,36.07,82.06055725,36.07,83.22154338,36.07,84.72588104,36.07,86.57867296,36.07,69.64396175,36.07,82.73932917,36.07,81.82248749,36.07,80.94338668,36.07,80.42215835,36.07,80.21917117,36.07,80.16742935,36.07,80.85356866,36.07,81.6934318,36.07,82.24843544,36.07,84.37921516,36.07,86.29843023,36.07,87.94067806,36.07,82.73860993,36.07,81.58325139,36.07,80.76689976,36.07,80.27552005,36.07,80.10247384,36.07,80.27787703,36.07,80.74401517,36.07,81.67406081,36.07,82.89483166,36.07,84.46405679,36.07,86.26634612,36.07,87.95393548,36.07,81.80846223,36.07,81.80577965,36.07,80.95066174,36.07,80.47920703,36.07,80.33361844,36.07,80.1986873,36.07,81.10276726,36.07,81.95147515,36.07,83.22968833,36.07,84.8623916,36.07,86.81250501,36.07,88.58237976,36.07,82.36999739,36.07,82.23351599,36.07,81.45692202,36.07,81.01308531,36.07,80.92004041,36.07,81.16786856,36.07,81.75660863,36.07,82.69124674,36.07,83.9794613,36.07,85.61356418,36.07,87.58252372,36.07,89.41873415,36.07,82.07744004,36.07,82.49884898,36.07,82.24390615,36.07,81.68037849,36.07,81.86175433,36.07,81.98903135,36.07,82.58848233,36.07,83.73034046,36.07,85.01668887,36.07,86.40240959,36.07,87.6328222,36.07,89.25955769
36.4,36.4,82.7528233,36.4,83.50925749,36.4,82.94130235,36.4,82.66937025,36.4,82.56040686,36.4,82.04817782,36.4,82.86517964,36.4,81.42954227,36.4,84.66922954,36.4,85.77358243,36.4,86.7895727,36.4,88.10349151,36.4,83.89392508,36.4,83.14737809,36.4,82.10329144,36.4,81.46383151,36.4,81.52881289,36.4,81.56635898,36.4,82.03865033,36.4,82.78299044,36.4,83.8072638,36.4,85.07034664,36.4,86.99777755,36.4,87.58132666,36.4,82.29247048,36.4,82.43247599,36.4,81.34839332,36.4,80.91155299,36.4,80.70877297,36.4,80.76912185,36.4,81.2506539,36.4,82.068205,36.4,83.244821,36.4,84.74958129,36.4,86.59750626,36.4,68.68755332,36.4,82.4706054,36.4,81.72834578,36.4,80.92073535,36.4,80.43965538,36.4,80.24160994,36.4,80.17238008,36.4,80.87617974,36.4,81.71628086,36.4,82.2199546,36.4,84.38970461,36.4,86.2903905,36.4,87.6626895,36.4,82.62783817,36.4,81.49442643,36.4,80.74932314,36.4,80.29797283,36.4,80.12487873,36.4,80.3003304,36.4,80.75906938,36.4,81.69690506,36.4,82.91801833,36.4,84.4850573,36.4,86.16433595,36.4,87.62600865,36.4,81.50905793,36.4,81.82865665,36.4,80.93808413,36.4,80.49921678,36.4,80.34610611,36.4,80.21362051,36.4,81.12293204,36.4,81.93618119,36.4,83.22192585,36.4,84.88349115,36.4,86.83408942,36.4,88.31092833,36.4,82.09748745,36.4,82.2156089,36.4,81.45438666,36.4,80.99546296,36.4,80.92004023,36.4,81.19057237,36.4,81.77948313,36.4,82.69895408,36.4,83.99773585,36.4,85.63485049,36.4,87.56891176,36.4,89.18391874,36.4,81.48259484,36.4,82.26878785,36.4,82.14918867,36.4,81.54792621,36.4,81.86684439,36.4,81.92774256,36.4,82.49329638,36.4,83.73554512,36.4,84.96383318,36.4,86.20565416,36.4,87.21074615,36.4,88.70151658
36.73,36.73,82.09969943,36.73,83.1206074,36.73,82.67137874,36.73,82.44523377,36.73,82.4166328,36.73,81.81202787,36.73,82.67421648,36.73,81.05274153,36.73,84.44239412,36.73,85.45984238,36.73,86.38471406,36.73,87.56007507,36.73,83.5075806,36.73,82.9946776,36.73,81.94472161,36.73,81.24549926,36.73,81.47816521,36.73,81.51314625,36.73,82.00806552,36.73,82.70070858,36.73,83.66394814,36.73,84.9802926,36.73,86.83533244,36.73,87.03791052,36.73,81.87690728,36.73,82.35565043,36.73,81.23704919,36.73,80.83363262,36.73,80.67868396,36.73,80.72395182,36.73,81.2127923,36.73,82.02232228,36.73,83.21378652,36.73,84.71798582,36.73,86.55178145,36.73,67.72443073,36.73,82.16358757,36.73,81.532578,36.73,80.81008516,36.73,80.38968099,36.73,80.21169509,36.73,80.12751513,36.73,80.84602832,36.73,81.68581624,36.73,82.10692985,36.73,84.33988543,36.73,86.18048387,36.73,87.22028424,36.73,82.45544771,36.73,81.34229358,36.73,80.65397517,36.73,80.26055873,36.73,80.0950074,36.73,80.27039365,36.73,80.7139031,36.73,81.66391118,36.73,82.88710568,36.73,84.45093651,36.73,85.92563103,36.73,87.18860256,36.73,81.1023389,36.73,81.79561365,36.73,80.83749564,36.73,80.47170835,36.73,80.29119569,36.73,80.17120863,36.73,81.09268862,36.73,81.82921955,36.73,83.14952908,36.73,84.84657844,36.73,86.79632317,36.73,87.95141179,36.73,81.70919848,36.73,82.10571506,36.73,81.37340188,36.73,80.91492624,36.73,80.86474091,36.73,81.16030373,36.73,81.74899494,36.73,82.63216538,36.73,83.95859744,36.73,85.59759935,36.73,87.46009314,36.73,88.76523239,36.73,80.83458015,36.73,81.92049388,36.73,81.95739428,36.73,81.27573777,36.73,81.78293126,36.73,81.78749887,36.73,82.285183,36.73,83.67312222,36.73,84.79743296,36.73,85.88532922,36.73,86.6656314,36.73,88.03750625
37.06,37.06,81.22788341,37.06,82.68111181,37.06,82.36713251,37.06,82.23368645,37.06,82.22134114,37.06,81.55479127,37.06,82.47268011,37.06,80.63516243,37.06,84.21264062,37.06,85.04626052,37.06,85.85826154,37.06,86.85508263,37.06,83.05216147,37.06,82.81070847,37.06,81.81405263,37.06,80.98114234,37.06,81.44017911,37.06,81.49538795,37.06,82.02845286,37.06,82.61066575,37.06,83.47879421,37.06,84.90326871,37.06,86.63476248,37.06,86.42926643,37.06,81.37961415,37.06,82.25574277,37.06,81.14835819,37.06,80.74813665,37.06,80.68370285,37.06,80.72896253,37.06,81.2228821,37.06,81.99171826,37.06,83.23188789,37.06,84.73904685,37.06,86.48453845,37.06,66.6325168,37.06,81.78629025,37.06,81.23741944,37.06,80.68174899,37.06,80.34470728,37.06,80.22914248,37.06,80.12247215,37.06,80.86361882,37.06,81.70104925,37.06,81.98829656,37.06,84.31102404,37.06,86.05712806,37.06,86.75236377,37.06,82.20043186,37.06,81.14432409,37.06,80.5635839,37.06,80.27053331,37.06,80.10745363,37.06,80.28536227,37.06,80.71891131,37.06,81.6664532,37.06,82.90513556,37.06,84.42732275,37.06,85.64106174,37.06,86.7145696,37.06,80.70224513,37.06,81.80069636,37.06,80.75194718,37.06,80.48921066,37.06,80.26623189,37.06,80.18363006,37.06,81.11032587,37.06,81.69161043,37.06,83.07966139,37.06,84.8386648,37.06,86.78824295,37.06,87.39746,37.06,81.20582224,37.06,81.98295989,37.06,81.3050222,37.06,80.8318272,37.06,80.82953311,37.06,81.17795779,37.06,81.76677104,37.06,82.56022492,37.06,83.93250888,37.06,85.57633146,37.06,87.3375998,37.06,88.34868119,37.06,80.10861526,37.06,81.48626019,37.06,81.74235259,37.06,80.98536114,37.06,81.69134797,37.06,81.64961691,37.06,82.10251504,37.06,83.58987289,37.06,84.58071574,37.06,85.47832715,37.06,86.0752086,37.06,87.31792506
37.48,37.48,80.37977804,37.48,82.17948671,37.48,81.9310188,37.48,81.90910402,37.48,81.93639302,37.48,81.16450204,37.48,82.15269335,37.48,80.09675669,37.48,83.87242522,37.48,84.58772165,37.48,85.22612685,37.48,86.05081252,37.48,82.50548727,37.48,82.53378697,37.48,81.59410459,37.48,80.60794927,37.48,81.31867324,37.48,81.41938404,37.48,82.00806552,37.48,82.44613758,37.48,83.19481638,37.48,84.69122161,37.48,86.30987339,37.48,85.65552045,37.48,80.70403902,37.48,82.03555861,37.48,80.96362467,37.48,80.58480027,37.48,80.63106912,37.48,80.67627382,37.48,81.17745654,37.48,81.87703361,37.48,83.20344624,37.48,84.71798582,37.48,86.34203126,37.48,65.63983966,37.48,81.27539277,37.48,80.83067339,37.48,80.46300075,37.48,80.20234122,37.48,80.19425559,37.48,80.08009466,37.48,80.83849663,37.48,81.66552442,37.48,81.72594312,37.48,84.19305155,37.48,85.75428759,37.48,86.23307934,37.48,81.82473941,37.48,80.85528986,37.48,80.35535108,37.48,80.21817234,37.48,80.06515276,37.48,80.25543718,37.48,80.67877142,37.48,81.60302599,37.48,82.86392752,37.48,84.32764037,37.48,85.31123977,37.48,86.10380644,37.48,80.17955179,37.48,81.71176411,37.48,80.55584458,37.48,80.46670828,37.48,80.19887664,37.48,80.15369624,37.48,81.07505476,37.48,81.44207142,37.48,82.95558086,37.48,84.76223326,37.48,86.70735208,37.48,86.87201905,37.48,80.62319729,37.48,81.80410745,37.48,81.1810426,37.48,80.65317341,37.48,80.71141521,37.48,81.15274289,37.48,81.74391227,37.48,82.41385336,37.48,83.84121975,37.48,85.49389532,37.48,87.11184739,37.48,87.7848789,37.48,79.3114253,37.48,80.95213277,37.48,81.40224581,37.48,80.60382871,37.48,81.49813632,37.48,81.4328779,37.48,81.75307663,37.48,83.38705418,37.48,84.21100126,37.48,85.03692116,37.48,85.35931623,37.48,86.43893249
37.81,37.81,79.50032084,37.81,81.55081738,37.81,81.4501621,37.81,81.48104585,37.81,81.59469126,37.81,80.76598127,37.81,81.79366914,37.81,79.53617612,37.81,83.4790716,37.81,84.01048599,37.81,84.58202252,37.81,85.15807863,37.81,81.87916197,37.81,82.20480454,37.81,81.34060375,37.81,80.16578675,37.81,81.17179524,37.81,81.3382662,37.81,82.01571141,37.81,82.22493366,37.81,82.82459846,37.81,84.44181854,37.81,85.91968996,37.81,84.84718056,37.81,80.08464825,37.81,81.79477716,37.81,80.75087228,37.81,80.38868434,37.81,80.57843354,37.81,80.66120005,37.81,81.14463892,37.81,81.73170724,37.81,83.18794302,37.81,84.72061306,37.81,86.14030347,37.81,64.53662971,37.81,80.73030093,37.81,80.42868014,37.81,80.17618663,37.81,80.04492946,37.81,80.13693923,37.81,80.06258496,37.81,80.81087084,37.81,81.60969819,37.81,81.44260518,37.81,84.01733824,37.81,85.4030298,37.81,85.60574969,37.81,81.41524475,37.81,80.46452571,37.81,80.1143608,37.81,80.15582911,37.81,80.02782798,37.81,80.23299232,37.81,80.65365771,37.81,81.49393393,37.81,82.82273231,37.81,84.13871552,37.81,84.93813577,37.81,85.49769786,37.81,79.61205636,37.81,81.61011613,37.81,80.3445286,37.81,80.44170915,37.81,80.10153591,37.81,80.15114916,37.81,81.04230217,37.81,81.17197991,37.81,82.81329467,37.81,84.67523265,37.81,86.62105004,37.81,86.17143508,37.81,80.02405195,37.81,81.54840694,37.81,81.02912251,37.81,80.41651617,37.81,80.56055936,37.81,81.14265614,37.81,81.73883164,37.81,82.23658735,37.81,83.65339107,37.81,85.40878375,37.81,86.76895187,37.81,87.15889874,37.81,78.38423886,37.81,80.40951812,37.81,81.00554297,37.81,80.13530635,37.81,81.26413062,37.81,81.21335588,37.81,81.42131944,37.81,83.14511885,37.81,83.82253976,37.81,84.46835281,37.81,84.5788734,37.81,85.53286306
38.12,38.12,78.504027,38.12,80.90667608,38.12,80.91235714,38.12,80.98351855,38.12,81.10411827,38.12,80.26485289,38.12,81.34954084,38.12,78.79370251,38.12,82.95653113,38.12,83.3556435,38.12,83.85884214,38.12,84.20133835,38.12,81.1741911,38.12,81.76974941,38.12,80.97458632,38.12,79.61961328,38.12,80.95151705,38.12,81.2242223,38.12,81.98769006,38.12,81.9008948,38.12,82.33455033,38.12,84.0625437,38.12,85.4916912,38.12,83.9254694,38.12,79.33038487,38.12,81.39269062,38.12,80.43943478,38.12,80.07194485,38.12,80.4506025,38.12,80.62104389,38.12,81.05377119,38.12,81.54052441,38.12,83.12847904,38.12,84.66007993,38.12,85.78262539,38.12,63.61278512,38.12,80.14928301,38.12,79.81825583,38.12,79.78881057,38.12,79.78012132,38.12,80.01234965,38.12,80.04012316,38.12,80.75561541,38.12,81.44982678,38.12,81.0461268,38.12,83.7184049,38.12,84.923158,38.12,84.89619607,38.12,80.92349084,38.12,79.97238787,38.12,79.79059896,38.12,80.03115205,38.12,79.93327655,38.12,80.17314442,38.12,80.61350154,38.12,81.29604464,38.12,82.67853362,38.12,83.82388105,38.12,84.36124378,38.12,84.64407189,38.12,78.97530189,38.12,81.36870772,38.12,80.08547441,38.12,80.37171407,38.12,79.93183806,38.12,80.12612627,38.12,80.98184194,38.12,80.79751623,38.12,82.58053177,38.12,84.48279601,38.12,86.46195132,38.12,85.4462136,38.12,79.37340829,38.12,81.26720684,38.12,80.79623811,38.12,80.10438372,38.12,80.34437308,38.12,81.0796251,38.12,81.69312077,38.12,81.97972006,38.12,83.38991451,38.12,85.23858536,38.12,86.34175982,38.12,86.37675007,38.12,77.4341127,38.12,79.74836767,38.12,80.49893764,38.12,79.57276523,38.12,80.93861926,38.12,80.86379359,38.12,80.99455992,38.12,82.7679823,38.12,83.36284566,38.12,83.8137922,38.12,83.70513776,38.12,84.56793895
38.44,38.44,77.47674044,38.44,80.08957486,38.44,80.27104478,38.44,80.40382113,38.44,80.51364284,38.44,79.60735255,38.44,80.81274798,38.44,78.0180792,38.44,82.34723438,38.44,82.59928835,38.44,82.98563958,38.44,83.11361994,38.44,80.3776886,38.44,81.26761812,38.44,80.51665551,38.44,79.0001091,38.44,80.63513137,38.44,81.03420872,38.44,81.89343811,38.44,81.48444323,38.44,81.73009284,38.44,83.58534648,38.44,84.84185534,38.44,82.92682439,38.44,78.48313899,38.44,80.94212778,38.44,79.99651723,38.44,79.66737767,38.44,80.25515535,38.44,80.54075691,38.44,80.95536411,38.44,81.2015871,38.44,83.01218027,38.44,84.50746789,38.44,85.33634215,38.44,62.52122089,38.44,79.39313195,38.44,79.18018444,38.44,79.29096826,38.44,79.39802026,38.44,79.72584785,38.44,79.96777534,38.44,80.5898878,38.44,81.18089682,38.44,80.54953254,38.44,83.30160112,38.44,84.32289783,38.44,84.11568413,38.44,80.32906306,38.44,79.44247178,38.44,79.29133756,38.44,79.76190762,38.44,79.73923967,38.44,80.04599798,38.44,80.51313749,38.44,80.93334243,38.44,82.37218127,38.44,83.41471248,38.44,83.70686417,38.44,83.7772733,38.44,78.12518465,38.44,81.05370364,38.44,79.72848151,38.44,80.18175299,38.44,79.68735364,38.44,80.06363671,38.44,80.80552728,38.44,80.35447643,38.44,82.26512442,38.44,84.21400422,38.44,86.17888035,38.44,84.57207518,38.44,78.56524409,38.44,80.84558127,38.44,80.55333726,38.44,79.66907837,38.44,80.09309289,38.44,80.95610756,38.44,81.60171402,38.44,81.63307499,38.44,82.92048806,38.44,84.99134231,38.44,85.85492064,38.44,85.55603416,38.44,76.44307719,38.44,79.01025501,38.44,79.87494609,38.44,78.91896125,38.44,80.56239957,38.44,80.51187896,38.44,80.45239322,38.44,82.27657258,38.44,82.78190503,38.44,83.10041277,38.44,82.73016477,38.44,83.50491779
38.84,38.84,76.41914586,38.84,79.27464151,38.84,79.54626814,38.84,79.70014779,38.84,79.87417834,38.84,78.97781045,38.84,80.14664561,38.84,77.14805764,38.84,81.62949866,38.84,81.74863536,38.84,82.05438297,38.84,82.01954284,38.84,79.47817198,38.84,80.62806131,38.84,79.91778924,38.84,78.21778066,38.84,80.23259916,38.84,80.8010763,38.84,81.69220116,38.84,80.96502411,38.84,81.04725069,38.84,83.00986731,38.84,84.19451902,38.84,81.83034687,38.84,77.5235195,38.84,80.37876734,38.84,79.46739438,38.84,79.1546253,38.84,79.99953477,38.84,80.41026436,38.84,80.78374856,38.84,80.81161094,38.84,82.78471362,38.84,84.28379137,38.84,84.79583916,38.84,61.46789751,38.84,78.57722676,38.84,78.42487775,38.84,78.73764683,38.84,78.93840758,38.84,79.35461344,38.84,79.87542715,38.84,80.37392276,38.84,80.77746567,38.84,79.94973817,38.84,82.75623898,38.84,83.70102347,38.84,83.08173418,38.84,79.65459323,38.84,78.76269576,38.84,78.76435273,38.84,79.41534313,38.84,79.49045106,38.84,79.82907569,38.84,80.32240602,38.84,80.50463883,38.84,82.01172933,38.84,82.89528849,38.84,82.89393765,38.84,82.73928054,38.84,77.25137294,38.84,80.60906688,38.84,79.29342213,38.84,79.94429592,38.84,79.37545435,38.84,79.97607964,38.84,80.61156448,38.84,79.73299566,38.84,81.80740196,38.84,83.91089028,38.84,85.79870025,38.84,83.58954479,38.84,77.68659267,38.84,80.31136603,38.84,80.14583899,38.84,79.16822121,38.84,79.6632814,38.84,80.81745164,38.84,81.441741,38.84,81.18617872,38.84,82.38840112,38.84,84.65364092,38.84,85.21013052,38.84,84.63992839,38.84,75.36482635,38.84,78.1400245,38.84,79.19699711,38.84,78.08416368,38.84,80.08181966,38.84,80.01694025,38.84,79.83032449,38.84,81.76945197,38.84,82.15320842,38.84,82.19544417,38.84,81.64983907,38.84,82.33639847
39.21,39.21,75.4029251,39.21,78.40527511,39.21,78.74416376,39.21,78.96346894,39.21,79.10931286,39.21,78.25375155,39.21,79.40612647,39.21,76.23209477,39.21,80.86740307,39.21,80.79133763,39.21,81.00898605,39.21,80.91260215,39.21,78.47947973,39.21,79.95785842,39.21,79.24765518,39.21,77.41820746,39.21,79.73915084,39.21,80.44391251,39.21,81.38914806,39.21,80.37390568,39.21,80.21109085,39.21,82.36580385,39.21,83.39055927,39.21,80.75992225,39.21,76.57519092,39.21,79.74147809,39.21,78.87276955,39.21,78.57932777,39.21,79.63377378,39.21,80.16942394,39.21,80.51884106,39.21,80.28931349,39.21,82.47980484,39.21,83.87074909,39.21,84.21261602,39.21,60.50631778,39.21,77.71551664,39.21,77.60651995,39.21,78.0086329,39.21,78.43907118,39.21,78.89135349,39.21,79.74072016,39.21,80.00738647,39.21,80.36151153,39.21,79.32721878,39.21,82.15084221,39.21,82.88390007,39.21,82.08157874,39.21,78.91625356,39.21,77.99459655,39.21,78.14735418,39.21,78.98915123,39.21,79.16216415,39.21,79.51251411,39.21,80.0313877,39.21,80.01018985,39.21,81.57678522,39.21,82.32103718,39.21,82.04667492,39.21,81.68838609,39.21,76.37579607,39.21,80.04776587,39.21,78.8108522,39.21,79.54197635,39.21,78.95642404,39.21,79.84107348,39.21,80.31190574,39.21,79.08131304,39.21,81.3085496,39.21,83.46825718,39.21,85.2892899,39.21,82.59675983,39.21,76.75952426,39.21,79.69567655,39.21,79.71071862,39.21,78.48646146,39.21,79.22865339,39.21,80.54021867,39.21,81.23865937,39.21,80.55718958,39.21,81.78876371,39.21,84.23102021,39.21,84.42425441,39.21,83.57377515,39.21,74.40295314,39.21,77.26535265,39.21,78.41465211,39.21,77.29320671,39.21,79.52778453,39.21,79.45599947,39.21,79.0853262,39.21,81.11181237,39.21,81.42722451,39.21,81.26153342,39.21,80.58155035,39.21,81.19175008
39.46,39.46,74.28259101,39.46,77.45287228,39.46,77.8395345,39.46,78.14331415,39.46,78.33842856,39.46,77.50802853,39.46,78.62080364,39.46,75.18660235,39.46,79.99611392,39.46,79.79508106,39.46,79.95632718,39.46,79.73600348,39.46,77.54237302,39.46,79.18323599,39.46,78.489728,39.46,76.51341828,39.46,79.14906157,39.46,80.05099319,39.46,80.95602982,39.46,79.56619553,39.46,79.26977264,39.46,81.64939203,39.46,82.42585547,39.46,79.68736336,39.46,75.57307991,39.46,79.01389938,39.46,78.14838224,39.46,77.9154782,39.46,79.15247269,39.46,79.83306991,39.46,80.21842016,39.46,79.7130537,39.46,82.0945876,39.46,83.42066008,39.46,83.48359583,39.46,59.51290003,39.46,76.81373821,39.46,76.63705942,39.46,77.25876857,39.46,77.82684239,39.46,78.36050369,39.46,79.49354634,39.46,79.57786721,39.46,79.75747122,39.46,78.5442234,39.46,81.44002086,39.46,82.02572369,39.46,81.07432589,39.46,78.05593686,39.46,77.19768902,39.46,77.44689067,39.46,78.45045147,39.46,78.65949708,39.46,79.09603363,39.46,79.60968009,39.46,79.424007,39.46,81.04882991,39.46,81.64919766,39.46,81.01053493,39.46,80.60272568,39.46,75.44445814,39.46,79.41997391,39.46,78.28499732,39.46,79.07693716,39.46,78.43724915,39.46,79.62084156,39.46,79.97427203,39.46,78.33975997,39.46,80.71611887,39.46,82.94094509,39.46,84.67164894,39.46,81.54423025,39.46,75.82302501,39.46,79.00522093,39.46,79.20681746,39.46,77.78897501,39.46,78.63776695,39.46,80.25527197,39.46,80.96689974,39.46,79.96877147,39.46,81.08163891,39.46,83.72296741,39.46,83.56687199,39.46,82.56749977,39.46,73.28684372,39.46,76.30401796,39.46,77.56225181,39.46,76.30512584,39.46,78.89943232,39.46,78.8102037,39.46,78.27001655,39.46,80.49253468,39.46,80.56562119,39.46,80.23469346,39.46,79.43683031,39.46,80.05595925
